"provinsi","daerah","jenis","tahun","peng"
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2015,361909
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2016,412711
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2017,412176
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2018,489769
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2019,538257
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2020,536160
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2021,577984
"KALIMANTAN TENGAH","PERDESAAN","NONMAKANAN",2022,591424
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2007,303679
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2008,363845
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2009,384073
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2010,463828
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2011,570865
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2012,607689
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2013,674140
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2014,801135
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2015,850921
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2016,945340
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2017,1018429
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2018,1104915
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2019,1167000
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2020,1189942
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2021,1279631
"KALIMANTAN TENGAH","PERDESAAN","TOTAL",2022,1368822
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2007,230792
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2008,283938
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2009,308212
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2010,326759
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2011,408361
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2012,428808
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2013,454453
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2014,517271
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2015,506106
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2016,571463
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2017,648916
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2018,660147
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2019,683518
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2020,708823
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2021,729454
"KALIMANTAN TENGAH","PERKOTAAN","MAKANAN",2022,742369
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2007,225939
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2008,239637
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2009,264614
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2010,278194
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2011,377446
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2012,453917
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2013,550440
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2014,578692
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2015,549096
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2016,656184
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2017,693047
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2018,754485
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2019,782544
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2020,837135
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2021,831203
"KALIMANTAN TENGAH","PERKOTAAN","NONMAKANAN",2022,800765
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2007,456731
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2008,523575
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2009,572826
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2010,604954
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2011,785806
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2012,882724
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2013,1004892
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2014,1095963
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2015,1055202
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2016,1227648
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2017,1341964
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2018,1414633
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2019,1466063
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2020,1545958
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2021,1560658
"KALIMANTAN TENGAH","PERKOTAAN","TOTAL",2022,1543134
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2011,375767
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2012,388822
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2013,418274
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2014,495159
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2015,494858
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2016,546306
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2017,621621
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2018,632492
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2019,650758
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2020,675947
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2021,713144
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","MAKANAN",2022,762633
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2011,267100
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2012,310905
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2013,366590
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2014,405540
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2015,425928
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2016,498464
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2017,513357
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2018,591813
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2019,636442
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2020,657370
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2021,682681
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","NONMAKANAN",2022,679661
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2011,642867
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2012,699727
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2013,784864
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2014,900699
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2015,920786
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2016,1044770
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2017,1134979
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2018,1224306
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2019,1287201
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2020,1333318
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2021,1395825
"KALIMANTAN TENGAH","PERDESAANPERKOTAAN","TOTAL",2022,1442295
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2007,189486
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2008,211659
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2009,244792
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2010,288766
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2011,345249
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2012,342859
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2013,384125
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2014,432453
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2015,440745
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2016,496275
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2017,552468
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2018,558191
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2019,573376
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2020,610435
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2021,638415
"KALIMANTAN SELATAN","PERDESAAN","MAKANAN",2022,669702
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2007,126103
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2008,133462
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2009,165189
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2010,191886
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2011,231596
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2012,254096
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2013,248026
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2014,288241
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2015,349861
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2016,406184
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2017,390246
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2018,438096
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2019,457675
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2020,493883
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2021,501261
"KALIMANTAN SELATAN","PERDESAAN","NONMAKANAN",2022,517955
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2007,315589
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2008,345121
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2009,409981
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2010,480652
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2011,576845
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2012,596955
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2013,632151
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2014,720694
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2015,790607
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2016,902459
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2017,942715
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2018,996288
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2019,1031051
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2020,1104318
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2021,1139676
"KALIMANTAN SELATAN","PERDESAAN","TOTAL",2022,1187658
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2007,268979
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2008,269406
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2009,282810
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2010,347424
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2011,411930
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2012,431623
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2013,518805
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2014,489898
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2015,510837
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2016,576703
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2017,687947
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2018,704312
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2019,690914
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2020,749092
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2021,768244
"KALIMANTAN SELATAN","PERKOTAAN","MAKANAN",2022,788606
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2007,284486
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2008,312730
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2009,339666
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2010,397557
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2011,456277
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2012,532456
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2013,545287
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2014,609233
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2015,670407
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2016,659884
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2017,742319
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2018,786234
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2019,804377
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2020,844200
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2021,876016
"KALIMANTAN SELATAN","PERKOTAAN","NONMAKANAN",2022,848192
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2007,553465
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2008,582135
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2009,622475
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2010,744981
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2011,868206
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2012,964079
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2013,1064092
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2014,1099131
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2015,1181244
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2016,1236588
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2017,1430266
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2018,1490547
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2019,1495291
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2020,1593292
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2021,1644260
"KALIMANTAN SELATAN","PERKOTAAN","TOTAL",2022,1636799
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2011,373301
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2012,380306
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2013,440803
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2014,456699
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2015,470450
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2016,531127
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2017,612237
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2018,626241
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2019,628902
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2020,675978
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2021,701228
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","MAKANAN",2022,727960
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2011,326116
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2012,371527
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2013,373123
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2014,423726
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2015,485707
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2016,516120
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2017,545568
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2018,600227
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2019,621460
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2020,659478
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2021,682572
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2022,679758
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2011,699417
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2012,751833
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2013,813926
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2014,880425
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2015,956156
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2016,1047247
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2017,1157805
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2018,1226468
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2019,1250362
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2020,1335456
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2021,1383800
"KALIMANTAN SELATAN","PERDESAANPERKOTAAN","TOTAL",2022,1407718
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2007,189162
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2008,208312
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2009,223957
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2010,287859
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2011,344627
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2012,369123
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2013,358763
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2014,427166
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2015,496104
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2016,549413
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2017,586914
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2018,624762
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2019,666051
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2020,719141
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2021,679889
"KALIMANTAN TIMUR","PERDESAAN","MAKANAN",2022,753173
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2007,176611
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2008,183431
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2009,186531
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2010,222434
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2011,297235
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2012,294535
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2013,352471
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2014,368901
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2015,487665
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2016,506964
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2017,513099
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2018,597805
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2019,642661
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2020,675241
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2021,691251
"KALIMANTAN TIMUR","PERDESAAN","NONMAKANAN",2022,711736
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2007,365773
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2008,391743
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2009,410488
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2010,510293
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2011,641861
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2012,663658
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2013,711234
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2014,796067
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2015,983770
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2016,1056377
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2017,1100014
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2018,1222567
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2019,1308712
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2020,1394383
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2021,1371141
"KALIMANTAN TIMUR","PERDESAAN","TOTAL",2022,1464909
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2007,250671
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2008,281603
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2009,370349
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2010,427256
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2011,442723
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2012,500364
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2013,549820
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2014,570864
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2015,580661
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2016,609280
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2017,702593
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2018,741670
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2019,752592
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2020,824955
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2021,762309
"KALIMANTAN TIMUR","PERKOTAAN","MAKANAN",2022,840814
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2007,356808
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2008,421310
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2009,494474
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2010,538227
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2011,605591
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2012,623081
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2013,732971
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2014,760951
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2015,736387
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2016,821085
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2017,916652
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2018,986254
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2019,1014134
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2020,1103204
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2021,1115032
"KALIMANTAN TIMUR","PERKOTAAN","NONMAKANAN",2022,1107670
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2007,607479
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2008,702914
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2009,864823
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2010,965483
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2011,1048314
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2012,1123445
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2013,1282792
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2014,1331815
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2015,1317048
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2016,1430365
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2017,1619245
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2018,1727926
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2019,1766726
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2020,1928159
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2021,1877341
"KALIMANTAN TIMUR","PERKOTAAN","TOTAL",2022,1948484
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2011,405490
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2012,450614
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2013,477325
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2014,516036
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2015,549351
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2016,587920
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2017,663534
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2018,702905
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2019,724422
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2020,790469
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2021,736465
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","MAKANAN",2022,813447
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2011,488554
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2012,498538
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2013,588592
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2014,611364
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2015,644291
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2016,709006
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2017,780393
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2018,857449
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2019,893217
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2020,963725
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2021,982145
"KALIMANTAN TIMUR","PERDESAANPERKOTAAN","NONMAKANAN",2022,984037
