"provinsi","jenis","daerah","tahun","periode","gk"
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2015,"MARET",333612
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2015,"SEPTEMBER",348598
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2016,"MARET",364879
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2016,"SEPTEMBER",375619
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",336356
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",348524
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",363918
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",372417
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2017,"MARET",387723
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",391088
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2018,"MARET",394601
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",411445
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2017,"MARET",391851
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2017,"SEPTEMBER",410491
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2018,"MARET",424731
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2018,"SEPTEMBER",435063
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",389151
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",398030
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",405108
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",419549
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2019,"MARET",422701
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",437601
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2020,"MARET",453545
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",462661
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2019,"MARET",441376
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2019,"SEPTEMBER",465407
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2020,"MARET",483135
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2020,"SEPTEMBER",486520
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",429165
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",446840
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",463823
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",470589
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2021,"MARET",479168
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",488748
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2022,"MARET",507661
"KALIMANTAN TIMUR","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",541868
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2021,"MARET",498601
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2021,"SEPTEMBER",509282
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2022,"MARET",526674
"KALIMANTAN TIMUR","MAKANAN","PERDESAAN",2022,"SEPTEMBER",556626
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",485445
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",495785
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",513874
"KALIMANTAN TIMUR","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",546669
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2015,"MARET",147917
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",156071
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2016,"MARET",160459
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",164529
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2015,"MARET",119387
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",128016
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2016,"MARET",131096
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",134422
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",137353
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",145683
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",147287
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",154269
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2017,"MARET",168156
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",173713
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2018,"MARET",181664
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",190174
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2017,"MARET",140868
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",144007
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2018,"MARET",145280
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",154524
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",158943
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",163838
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",169596
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",178650
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2019,"MARET",191520
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",205447
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2020,"MARET",212425
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",212738
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2019,"MARET",156075
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",162946
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2020,"MARET",169485
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",169549
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",179991
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",191850
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",198479
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",199033
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2021,"MARET",216656
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",218138
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2022,"MARET",224534
"KALIMANTAN TIMUR","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",230245
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2021,"MARET",175035
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",183628
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2022,"MARET",191875
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",201939
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",203590
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",207438
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",214334
"KALIMANTAN TIMUR","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",221451
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2013,"MARET",401132
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2013,"SEPTEMBER",435313
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2014,"MARET",448220
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2014,"SEPTEMBER",459004
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2013,"MARET",349935
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2013,"SEPTEMBER",389784
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2014,"MARET",404554
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2014,"SEPTEMBER",420427
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2015,"MARET",485887
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2015,"SEPTEMBER",504551
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2016,"MARET",519653
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2016,"SEPTEMBER",535137
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2015,"MARET",452999
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2015,"SEPTEMBER",476614
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2016,"MARET",495975
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2016,"SEPTEMBER",510041
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",473709
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",494207
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",511205
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",526686
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2017,"MARET",555880
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2017,"SEPTEMBER",564801
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2018,"MARET",576265
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2018,"SEPTEMBER",601619
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2017,"MARET",532719
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2017,"SEPTEMBER",554497
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2018,"MARET",570012
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2018,"SEPTEMBER",589588
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",548094
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",561868
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",574704
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",598200
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2019,"MARET",614221
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2019,"SEPTEMBER",643047
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2020,"MARET",665970
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2020,"SEPTEMBER",675399
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2019,"MARET",597451
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2019,"SEPTEMBER",628354
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2020,"MARET",652620
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2020,"SEPTEMBER",656069
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",609156
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",638690
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",662302
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",669622
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2021,"MARET",695824
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2021,"SEPTEMBER",706886
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2022,"MARET",732195
"KALIMANTAN TIMUR","TOTAL","PERKOTAAN",2022,"SEPTEMBER",772112
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2021,"MARET",673636
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2021,"SEPTEMBER",692910
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2022,"MARET",718550
"KALIMANTAN TIMUR","TOTAL","PERDESAAN",2022,"SEPTEMBER",758565
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",689035
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",703223
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",728208
"KALIMANTAN TIMUR","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",768120
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2015,"MARET",342729
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",355117
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2016,"MARET",367378
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",379442
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2015,"MARET",339904
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2015,"SEPTEMBER",351534
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2016,"MARET",372825
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2016,"SEPTEMBER",386598
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",341484
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",353538
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",367944
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",382698
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2017,"MARET",396530
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",423315
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2018,"MARET",432127
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",471678
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2017,"MARET",400086
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2017,"SEPTEMBER",410855
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2018,"MARET",413858
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2018,"SEPTEMBER",430969
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",398122
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",418003
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",423796
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",454542
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2019,"MARET",495678
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",514485
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2020,"MARET",526226
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",532518
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2019,"MARET",453445
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2019,"SEPTEMBER",453992
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2020,"MARET",460249
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2020,"SEPTEMBER",471012
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",478280
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",488970
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",499050
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",508699
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2021,"MARET",546681
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",556182
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2022,"MARET",591239
"KALIMANTAN UTARA","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",616790
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2021,"MARET",484174
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2021,"SEPTEMBER",496468
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2022,"MARET",525335
"KALIMANTAN UTARA","MAKANAN","PERDESAAN",2022,"SEPTEMBER",548026
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",522517
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",531302
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",566292
"KALIMANTAN UTARA","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",590192
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2015,"MARET",146400
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",150144
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2016,"MARET",156536
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",160057
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2015,"MARET",118587
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",126110
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2016,"MARET",127155
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",131706
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",134137
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",139548
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",145670
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",147868
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2017,"MARET",166407
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",172487
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2018,"MARET",172564
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",175652
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2017,"MARET",137160
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",143692
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2018,"MARET",147823
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",150711
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",153917
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",160302
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",162252
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",165958
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2019,"MARET",183982
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",184597
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2020,"MARET",188266
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",190960
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2019,"MARET",156288
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",169923
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2020,"MARET",172338
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",178749
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",173136
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",178863
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",181985
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",186264
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2021,"MARET",192586
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",205658
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2022,"MARET",213278
"KALIMANTAN UTARA","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",217984
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2021,"MARET",181789
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",188114
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2022,"MARET",194647
"KALIMANTAN UTARA","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",202380
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",188477
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",199041
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",206622
"KALIMANTAN UTARA","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",212374
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2013,"MARET",NA
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2013,"SEPTEMBER",NA
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2014,"MARET",NA
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2014,"SEPTEMBER",NA
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2013,"MARET",NA
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2013,"SEPTEMBER",NA
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2014,"MARET",NA
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2014,"SEPTEMBER",NA
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2015,"MARET",489129
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2015,"SEPTEMBER",505262
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2016,"MARET",523914
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2016,"SEPTEMBER",539499
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2015,"MARET",458490
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2015,"SEPTEMBER",477645
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2016,"MARET",499980
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2016,"SEPTEMBER",518305
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",475621
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",493086
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",513614
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",530566
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2017,"MARET",562937
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2017,"SEPTEMBER",595802
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2018,"MARET",604691
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2018,"SEPTEMBER",647330
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2017,"MARET",537246
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2017,"SEPTEMBER",554548
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2018,"MARET",561681
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2018,"SEPTEMBER",581681
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",552039
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",578305
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",586048
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",620500
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2019,"MARET",679660
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2019,"SEPTEMBER",699082
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2020,"MARET",714492
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2020,"SEPTEMBER",723478
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2019,"MARET",609733
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2019,"SEPTEMBER",623915
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2020,"MARET",632586
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2020,"SEPTEMBER",649761
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",651416
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",667833
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",681035
"KALIMANTAN UTARA","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",694963
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2021,"MARET",739267
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2021,"SEPTEMBER",761840
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2022,"MARET",804517
"KALIMANTAN UTARA","TOTAL","PERKOTAAN",2022,"SEPTEMBER",834774
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2021,"MARET",665963
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2021,"SEPTEMBER",684582
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2022,"MARET",719982
"KALIMANTAN UTARA","TOTAL","PERDESAAN",2022,"SEPTEMBER",750406
